candidate_id,candidate_role,job_id,job_title,company_name,text_match_pct,skill_overlap_pct,final_match_score,rank,matching_skills,missing_skills,suitability
27558837,accountant,3889771110,Staff Accountant,Segrera Associates,27.6,100.0,49.3,1,accounting|excel,,Highly Suitable
21763056,accountant,3886894439,Senior Staff Accountant,Tandym Group,27.6,100.0,49.3,1,accounting|auditing|excel|sales|taxation,,Highly Suitable
15906625,accountant,3889771110,Staff Accountant,Segrera Associates,27.6,100.0,49.3,1,accounting|excel,,Highly Suitable
25061645,designer,3904966361,Graphic Designer,Allegra Marketing • Print • Mail - Lisle/Naperville,27.4,100.0,49.2,1,marketing,,Highly Suitable
25462793,accountant,3903471099,Staff Accountant,Creative Financial Staffing (CFS),27.5,100.0,49.2,1,accounting,,Highly Suitable
28424982,chef,3884437291,Executive Chef,Pinheads,27.3,100.0,49.1,1,leadership,,Highly Suitable
38047274,aviation,3895493008,Lead Mechanic,The Fullington Auto Bus Company,27.3,100.0,49.1,1,communication,,Highly Suitable
46349752,healthcare,3900951650,Patient Care Technician II (Dayshifts) - Trauma ICU,UPMC,27.2,100.0,49.0,1,nursing|patient_care,,Highly Suitable
35157762,chef,3901346605,Executive Sous Chef,"Horizon Hospitality Associates, Inc",26.9,100.0,48.9,1,customer_service|leadership,,Highly Suitable
17254634,advocate,3904425828,Pharmacy Technician III,Boston Children's Hospital,27.0,100.0,48.9,1,nursing,,Highly Suitable
82140102,automobile,3894549153,Bodily Injury Desk Adjuster,The General®,27.1,100.0,48.9,1,customer_service|negotiation,,Highly Suitable
23719943,apparel,3901936776,"Assistant Designer, Intimates",24 Seven Talent,26.9,100.0,48.8,1,excel|illustrator|photoshop,,Highly Suitable
10588874,chef,3903445349,Sous Chef,Brennan's Restaurant,26.8,100.0,48.8,1,leadership,,Highly Suitable
31602598,accountant,3904392131,Staff Accountant,"StaffWorks, LLC",26.8,100.0,48.8,1,accounting|auditing|sales|taxation,,Highly Suitable
19243556,finance,3902963398,Controller,Robert Half,26.9,100.0,48.8,1,accounting|auditing|leadership|taxation,,Highly Suitable
12065211,accountant,3905841421,Accounting Specialist,Sealevel Systems,26.8,100.0,48.7,1,accounting|auditing|payroll,,Highly Suitable
28679359,digital_media,3903456269,Digital Marketing Executive,iConsultera,26.8,100.0,48.7,1,marketing|seo|social_media,,Highly Suitable
25497147,finance,3894901667,Staff Accountant,Robert Half,26.5,100.0,48.6,1,accounting|auditing|financial_analysis,,Highly Suitable
34452806,chef,3884437291,Executive Chef,Pinheads,26.6,100.0,48.6,1,leadership,,Highly Suitable
10265057,information_technology,3901355317,Sr. RF Engineer,USPRO,26.5,100.0,48.5,1,matlab,,Highly Suitable
29915354,digital_media,3906094870,Videographer,Frame Me,26.4,100.0,48.5,1,adobe,,Highly Suitable
19446337,accountant,3887910318,Controller,Creative Financial Staffing (CFS),26.4,100.0,48.5,1,accounting|auditing|financial_analysis|payroll|sales|taxation,,Highly Suitable
23734441,accountant,3902348246,Accounts Payable Payroll,"Brink Constructors, Inc.",26.3,100.0,48.4,1,accounting|auditing|excel|ms_office|payroll|taxation,,Highly Suitable
13072354,advocate,3905336303,Case Manager,Refuge House Inc,26.3,100.0,48.4,1,ms_office,,Highly Suitable
26065877,accountant,3903829273,Senior Accountant,"DTM Executive Search, Inc.",26.3,100.0,48.4,1,accounting|excel|sales,,Highly Suitable
28092317,chef,3884437291,Executive Chef,Pinheads,26.2,100.0,48.3,1,leadership,,Highly Suitable
27573855,accountant,3898161216,Fixed Asset Accountant,bioMérieux,26.2,100.0,48.3,1,accounting|auditing|sap|taxation,,Highly Suitable
44115326,advocate,3901961858,Senior Storage Engineer,Danta Technologies,26.1,100.0,48.3,1,linux|sql,,Highly Suitable
48547319,teacher,3898159217,Lead Preschool Teacher,Primavera School,26.2,100.0,48.3,1,communication,,Highly Suitable
14126433,accountant,3904710939,Senior Accountant,Morehouse School of Medicine,26.1,100.0,48.3,1,accounting|excel|financial_analysis|ms_office,,Highly Suitable
20691949,chef,3903445349,Sous Chef,Brennan's Restaurant,26.0,100.0,48.2,1,leadership,,Highly Suitable
36024962,accountant,3903471099,Staff Accountant,Creative Financial Staffing (CFS),26.0,100.0,48.2,1,accounting,,Highly Suitable
18354623,digital_media,3903456269,Digital Marketing Executive,iConsultera,26.0,100.0,48.2,1,marketing|seo|social_media,,Highly Suitable
24655918,designer,3904966361,Graphic Designer,Allegra Marketing • Print • Mail - Lisle/Naperville,26.0,100.0,48.2,1,marketing,,Highly Suitable
18488289,digital_media,3903456269,Digital Marketing Executive,iConsultera,26.0,100.0,48.2,1,marketing|seo|social_media,,Highly Suitable
22890839,engineering,3902832401,Network Engineer,ConsultNet Technology Services and Solutions,26.0,100.0,48.2,1,excel|ms_office,,Highly Suitable
19164410,designer,3901936776,"Assistant Designer, Intimates",24 Seven Talent,25.9,100.0,48.1,1,excel|illustrator|photoshop,,Highly Suitable
22351830,consultant,3902833712,Full Stack Engineer,"Stellar Consulting Solutions, LLC",25.9,100.0,48.1,1,git|java,,Highly Suitable
11480899,hr,3901650285,Human Resources Manager,MSI Recruiting,25.8,100.0,48.1,1,payroll|recruitment,,Highly Suitable
29486525,teacher,3887709857,TEACHER-SCIENCE,Harmony Public Schools,25.9,100.0,48.1,1,communication,,Highly Suitable
16893572,digital_media,3901960681,Digital Marketing Specialist,Fox Racing,25.7,100.0,48.0,1,css|html|marketing|sales|seo|social_media,,Highly Suitable
10674770,accountant,3903454045,Controller/GM & Accountant,,25.8,100.0,48.0,1,payroll|sales|taxation,,Highly Suitable
37231163,chef,3902784707,Line Cook - Luke's 32 Bridge,TC Restaurant Group,25.8,100.0,48.0,1,leadership,,Highly Suitable
30563572,hr,3906227203,HR Manager,"CPS, Inc.",25.7,100.0,48.0,1,leadership|recruitment,,Highly Suitable
62184086,teacher,3891070869,Lead Teacher,Children's Creative Center,25.7,100.0,48.0,1,leadership,,Highly Suitable
23032276,chef,3904418008,Kitchen Manager,Cedar Fair Entertainment Company,25.7,100.0,48.0,1,excel|leadership,,Highly Suitable
29148871,arts,3890892430,7th Grade Social Studies Teacher - Middle School,Fort Mill School District,25.6,100.0,47.9,1,data_analysis,,Highly Suitable
13491889,accountant,3905660371,Bookkeeper (Southern California),Talent Focus Executive Search and Consulting,25.6,100.0,47.9,1,accounting|excel|ms_office|payroll|quickbooks|sales|taxation,,Highly Suitable
46055835,arts,3902780726,Middle School ELA Teacher 2024-2025,Family Life Academy Charter Schools,25.6,100.0,47.9,1,excel,,Highly Suitable
51588273,engineering,3901936806,Dotnet Developer,Genoa Employment Solutions,25.6,100.0,47.9,1,.net|c#|javascript|sql|sql_server,,Highly Suitable
31684925,engineering,3888028893,Highway Engineer - 1767769,RightWorks,25.6,100.0,47.9,1,autocad,,Highly Suitable
24913648,information_technology,3904095949,IT Support Technician,London Approach,25.6,100.0,47.9,1,communication,,Highly Suitable
26091595,construction,3898175632,Telecom Fiber Survey Engineer,W3Global,25.6,100.0,47.9,1,auditing,,Highly Suitable
42487883,accountant,3889771110,Staff Accountant,Segrera Associates,25.4,100.0,47.8,1,accounting|excel,,Highly Suitable
28298773,accountant,3889771110,Staff Accountant,Segrera Associates,25.4,100.0,47.8,1,accounting|excel,,Highly Suitable
12413512,arts,3888493335,Associate Director of Humanities,Center City Public Charter Schools,25.5,100.0,47.8,1,leadership,,Highly Suitable
87867370,banking,3901371797,Treasury Sales Officer,Carter Bank & Trust,25.5,100.0,47.8,1,marketing|ms_office|powerpoint|sales,,Highly Suitable
91564103,finance,3901378455,Staff Accountant,Robert Half,25.3,100.0,47.7,1,accounting|auditing|excel|taxation,,Highly Suitable
91072502,chef,3884437291,Executive Chef,Pinheads,25.2,100.0,47.7,1,leadership,,Highly Suitable
29028935,apparel,3887882226,Hotel Front Desk Agent - Full Time - Hilton Des Moines Downtown,Hilton Des Moines Downtown,25.3,100.0,47.7,1,leadership|marketing,,Highly Suitable
16500168,apparel,3891267976,Hairstylist,"goldplaited, LLC",25.3,100.0,47.7,1,customer_service|sales,,Highly Suitable
37370455,accountant,3902963398,Controller,Robert Half,25.2,100.0,47.7,1,accounting|auditing|leadership|taxation,,Highly Suitable
16536141,digital_media,3903456269,Digital Marketing Executive,iConsultera,25.2,100.0,47.7,1,marketing|seo|social_media,,Highly Suitable
23631188,agriculture,3891079510,Accounts Payable Specialist,Vaco,25.1,100.0,47.6,1,accounting|auditing|excel,,Highly Suitable
34816637,accountant,3901605727,Senior Accountant,BGSF,25.2,100.0,47.6,1,accounting|excel|payroll|quickbooks|sales|taxation,,Highly Suitable
81677620,finance,3886894439,Senior Staff Accountant,Tandym Group,24.9,100.0,47.5,1,accounting|auditing|excel|sales|taxation,,Highly Suitable
24647794,engineering,3901355317,Sr. RF Engineer,USPRO,25.0,100.0,47.5,1,matlab,,Highly Suitable
50222417,accountant,3889771110,Staff Accountant,Segrera Associates,25.0,100.0,47.5,1,accounting|excel,,Highly Suitable
39308779,consultant,3891077143,Senior Internal Auditor,Culbertson Resources Inc,24.8,100.0,47.4,1,accounting|auditing,,Highly Suitable
10889157,chef,3903445349,Sous Chef,Brennan's Restaurant,24.9,100.0,47.4,1,leadership,,Highly Suitable
12763627,information_technology,3901936806,Dotnet Developer,Genoa Employment Solutions,24.9,100.0,47.4,1,.net|c#|javascript|sql|sql_server,,Highly Suitable
19268120,chef,3902784707,Line Cook - Luke's 32 Bridge,TC Restaurant Group,24.9,100.0,47.4,1,leadership,,Highly Suitable
19437318,banking,3895488839,Vault Teller / Backup CSR,Woodsville Guaranty Savings Bank,24.8,100.0,47.4,1,communication|customer_service,,Highly Suitable
26746496,information_technology,3901941078,Dotnet Developer,TEKGENCE INC,24.9,100.0,47.4,1,.net|c#|sql,,Highly Suitable
71422121,banking,3891073641,Data Quality Test Engineer ,"Request Technology, LLC",24.8,100.0,47.4,1,agile|sql|sql_server,,Highly Suitable
18319061,arts,3901941501,"2024-2025 READ BY GRADE 3 (RBG3) LEARNING STRATEGIST - WENGERT, CYRIL ES",Clark County School District,24.9,100.0,47.4,1,leadership,,Highly Suitable
25797445,engineering,3902829574,Electro-Mechanic Technician (Manufacturing Maintenance Technician),"Diverse Team, LLC",24.9,100.0,47.4,1,project_management,,Highly Suitable
12420359,chef,3903480634,Pastry Chef,EOS Hospitality,24.8,100.0,47.4,1,leadership,,Highly Suitable
14722634,finance,3894610364,Controller - Manufacturing,Creative Financial Staffing (CFS),24.8,100.0,47.4,1,accounting|auditing|budgeting|forecasting|taxation,,Highly Suitable
39247950,banking,3901941078,Dotnet Developer,TEKGENCE INC,24.6,100.0,47.3,1,.net|c#|sql,,Highly Suitable
23416654,accountant,3889771110,Staff Accountant,Segrera Associates,24.7,100.0,47.3,1,accounting|excel,,Highly Suitable
29076405,consultant,3904360847,Leasing Agent - Hendricks Commercial Properties,Geronimo Hospitality Group,38.9,66.7,47.2,1,customer_service|excel,ms_office,Highly Suitable
16924102,chef,3884437291,Executive Chef,Pinheads,24.4,100.0,47.1,1,leadership,,Highly Suitable
11959428,aviation,3905245825,Aircraft Mechanic,Total Aviation Staffing,24.5,100.0,47.1,1,customer_service,,Highly Suitable
29999135,accountant,3889771110,Staff Accountant,Segrera Associates,24.4,100.0,47.1,1,accounting|excel,,Highly Suitable
25413261,public_relations,3884819675,Marketing Manager,Giordano's - Famous Stuffed Pizza,24.5,100.0,47.1,1,communication|leadership|marketing|project_management|sales|social_media,,Highly Suitable
82738323,aviation,3901960045,Experienced Aircraft Mechanic,General Atomics,24.3,100.0,47.0,1,leadership,,Highly Suitable
29975124,information_technology,3903483530,Oracle Developer- W2 only,Mastech Digital,24.2,100.0,47.0,1,sql,,Highly Suitable
17392859,finance,3902360141,Accounting Manager,VIP,24.3,100.0,47.0,1,accounting|auditing,,Highly Suitable
25923361,arts,3902780726,Middle School ELA Teacher 2024-2025,Family Life Academy Charter Schools,24.2,100.0,47.0,1,excel,,Highly Suitable
42384185,designer,3901345940,3D Rendering Artist,Aborder Products Inc.,24.2,100.0,46.9,1,adobe|illustrator|marketing|photoshop,,Highly Suitable
13855004,teacher,3902780726,Middle School ELA Teacher 2024-2025,Family Life Academy Charter Schools,24.1,100.0,46.9,1,excel,,Highly Suitable
27126818,teacher,3899526196,Welding Instructor,Excelon Associates Recruitment,24.1,100.0,46.9,1,leadership,,Highly Suitable
35554162,accountant,3894271267,Accountant,HB Staffing,24.2,100.0,46.9,1,accounting|auditing|budgeting,,Highly Suitable
28969385,accountant,3905841421,Accounting Specialist,Sealevel Systems,24.1,100.0,46.9,1,accounting|auditing|payroll,,Highly Suitable
12777487,arts,3888493335,Associate Director of Humanities,Center City Public Charter Schools,24.2,100.0,46.9,1,leadership,,Highly Suitable
53640713,accountant,3906222728,Staff Accountant,Miramont Behavioral Health,24.1,100.0,46.9,1,accounting|taxation,,Highly Suitable
13837784,digital_media,3901373301,Paid Media Manager,HR Growth Partners LLC,24.2,100.0,46.9,1,excel|marketing|powerpoint|sales|social_media,,Highly Suitable
15891494,finance,3891075904,Corporate Controller CPA,Vaco,24.2,100.0,46.9,1,accounting|budgeting|payroll,,Highly Suitable
23438112,accountant,3901951194,Staff Accountant,LHH,24.0,100.0,46.8,1,accounting|auditing,,Highly Suitable
23513618,accountant,3886894439,Senior Staff Accountant,Tandym Group,24.0,100.0,46.8,1,accounting|auditing|excel|sales|taxation,,Highly Suitable
25422388,designer,3894278962,Junior Graphic Designer,,24.0,100.0,46.8,1,adobe|css|html|illustrator|marketing|photoshop|social_media,,Highly Suitable
18569929,accountant,3905841421,Accounting Specialist,Sealevel Systems,23.9,100.0,46.8,1,accounting|auditing|payroll,,Highly Suitable
12802330,accountant,3902358312,Senior Accountant,Vaco,24.0,100.0,46.8,1,accounting|auditing|budgeting|excel|financial_analysis|forecasting|taxation,,Highly Suitable
27921561,digital_media,3902918656,Graphics Designer,CONFLUX SYSTEMS,24.0,100.0,46.8,1,adobe|illustrator|ms_office|photoshop|project_management,,Highly Suitable
19090468,healthcare,3899532613,Linux System Administrator,Defense In Depth Solutions,24.0,100.0,46.8,1,linux,,Highly Suitable
23807940,chef,3884437291,Executive Chef,Pinheads,24.0,100.0,46.8,1,leadership,,Highly Suitable
17641670,information_technology,3903486030,IT Support Specialist Level 2,AVASO Technology Solutions,24.0,100.0,46.8,1,customer_service|ms_office,,Highly Suitable
39064638,arts,3902784707,Line Cook - Luke's 32 Bridge,TC Restaurant Group,24.0,100.0,46.8,1,leadership,,Highly Suitable
43685045,accountant,3891090705,Accounts Payable Coordinator,W3Global,23.9,100.0,46.7,1,accounting|auditing|sales|taxation,,Highly Suitable
15479281,apparel,3888029781,Metaverse - Social Media Manager,Waivly,23.8,100.0,46.7,1,marketing|social_media,,Highly Suitable
80679862,digital_media,3906074302,Digital Marketing Coordinator,Anblicks,23.8,100.0,46.7,1,marketing|sales|seo|social_media,,Highly Suitable
10089434,information_technology,3885854571,Systems Administrator,Creative Financial Staffing (CFS),23.9,100.0,46.7,1,azure,,Highly Suitable
24703983,automobile,3889771110,Staff Accountant,Segrera Associates,23.8,100.0,46.6,1,accounting|excel,,Highly Suitable
62850928,finance,3894271267,Accountant,HB Staffing,23.7,100.0,46.6,1,accounting|auditing|budgeting,,Highly Suitable
24833063,finance,3902358312,Senior Accountant,Vaco,23.7,100.0,46.6,1,accounting|auditing|budgeting|excel|financial_analysis|forecasting|taxation,,Highly Suitable
24397882,agriculture,3898168771,Controller,"Bell & Associates, Inc.",23.5,100.0,46.5,1,accounting|auditing|budgeting|excel|financial_analysis|forecasting|leadership|sales|taxation,,Highly Suitable
23939133,teacher,3889434529,Family Services Worker,Asociacion Puertorriquenos en Marcha,23.5,100.0,46.5,1,recruitment,,Highly Suitable
23636277,accountant,3886894439,Senior Staff Accountant,Tandym Group,23.6,100.0,46.5,1,accounting|auditing|excel|sales|taxation,,Highly Suitable
37664296,designer,3899532630,Graphic Designer,FullDeck,23.5,100.0,46.5,1,adobe|css|html|marketing,,Highly Suitable
25023614,designer,3901680178,Interior Designer,Friday Services,23.6,100.0,46.5,1,communication,,Highly Suitable
10830646,arts,3905875743,9th Grade Science-Summer Teacher,Alexander Twilight Academy,23.4,100.0,46.4,1,leadership,,Highly Suitable
87635012,accountant,3884433257,Accountant I Corporate Reporting,"CVR Energy, Inc.",23.5,100.0,46.4,1,accounting|auditing|excel,,Highly Suitable
35344611,advocate,3902846332,Production Manager,Peyton Resource Group,23.4,100.0,46.3,1,forecasting|recruitment,,Highly Suitable
41152404,bpo,3901395262,Manual Tester,Apexon,23.3,100.0,46.3,1,agile|sql,,Highly Suitable
19918523,teacher,3903453203,High School Science Teacher,RICHMOND R-XVI SCHOOL DISTRICT,23.3,100.0,46.3,1,communication,,Highly Suitable
59403481,accountant,3905841421,Accounting Specialist,Sealevel Systems,23.3,100.0,46.3,1,accounting|auditing|payroll,,Highly Suitable
22560013,public_relations,3902830394,Visual Designer,Addison Group,23.3,100.0,46.3,1,marketing,,Highly Suitable
16186411,information_technology,3903456856,.Net Full Stack Engineers,Concept Software & Services INC,23.1,100.0,46.2,1,.net|agile|c#|css|git|html|javascript|sql|sql_server,,Highly Suitable
27980446,accountant,3886894439,Senior Staff Accountant,Tandym Group,23.2,100.0,46.2,1,accounting|auditing|excel|sales|taxation,,Highly Suitable
20082776,accountant,3903454045,Controller/GM & Accountant,,23.2,100.0,46.2,1,payroll|sales|taxation,,Highly Suitable
23185829,chef,3901981870,Executive Sous Chef,,23.1,100.0,46.1,1,communication|leadership,,Highly Suitable
49119887,public_relations,3901933905,Marketing Director,Aimic Inc,22.9,100.0,46.1,1,leadership|marketing|sales|social_media,,Highly Suitable
17812897,hr,3902808155,Sr. HRBP,The Opus Group,23.0,100.0,46.1,1,leadership|recruitment,,Highly Suitable
24828381,consultant,3901376152,"Paramedic, Level One Trauma Emergency Department",WakeMed,23.0,100.0,46.1,1,nursing|patient_care,,Highly Suitable
28051330,banking,3902846332,Production Manager,Peyton Resource Group,23.0,100.0,46.1,1,forecasting|recruitment,,Highly Suitable
93112113,hr,3901650285,Human Resources Manager,MSI Recruiting,23.0,100.0,46.1,1,payroll|recruitment,,Highly Suitable
21297828,public_relations,3891806151,Publicist,,23.0,100.0,46.1,1,communication|marketing|social_media,,Highly Suitable
70196518,digital_media,3901391116,Social Media Coordinator,Confidential,23.0,100.0,46.1,1,marketing|social_media,,Highly Suitable
20574232,consultant,3903486030,IT Support Specialist Level 2,AVASO Technology Solutions,23.0,100.0,46.1,1,customer_service|ms_office,,Highly Suitable
86322251,teacher,3905875743,9th Grade Science-Summer Teacher,Alexander Twilight Academy,23.0,100.0,46.1,1,leadership,,Highly Suitable
20345168,accountant,3905312273,Staff Accountant,,22.8,100.0,46.0,1,accounting|ms_office|payroll|sales|taxation,,Highly Suitable
11722421,designer,3898171675,Technical Designer ,Fourth Floor,22.9,100.0,46.0,1,illustrator|photoshop,,Highly Suitable
11850315,public_relations,3900977385,Public Relations Real Estate & Lifestyle (Freelance or Full Time Executive),LΩRA PR,22.8,100.0,46.0,1,excel|ms_office|powerpoint|social_media,,Highly Suitable
25846894,accountant,3894896588,Property Financial Accountant,Lawson,22.8,100.0,46.0,1,accounting|auditing|taxation,,Highly Suitable
66832845,information_technology,3901941877,Information Technology System Administrator,AllSTEM Connections,22.9,100.0,46.0,1,linux,,Highly Suitable
66906212,teacher,3894899070,Science Teacher,Atlanta Youth Academy,22.9,100.0,46.0,1,communication,,Highly Suitable
94047639,chef,3902784707,Line Cook - Luke's 32 Bridge,TC Restaurant Group,22.9,100.0,46.0,1,leadership,,Highly Suitable
12415691,designer,3895247986,Oracle DBA Kronos REMOTE,Phaxis,22.8,100.0,46.0,1,linux,,Highly Suitable
11677012,digital_media,3905249747,Social Media Marketing Intern,TheraMynd LLC,22.8,100.0,45.9,1,communication|marketing|social_media,,Highly Suitable
21265194,hr,3902808155,Sr. HRBP,The Opus Group,22.8,100.0,45.9,1,leadership|recruitment,,Highly Suitable
18480859,chef,3884437291,Executive Chef,Pinheads,22.7,100.0,45.9,1,leadership,,Highly Suitable
14667957,healthcare,3903802955,MDS Coordinator,Ciena Healthcare,22.7,100.0,45.9,1,nursing,,Highly Suitable
17307206,consultant,3903427622,Leasing Consultant,Atlantic Residential,31.3,80.0,45.9,1,communication|customer_service|ms_office|sales,marketing,Highly Suitable
21568833,consultant,3891090705,Accounts Payable Coordinator,W3Global,22.8,100.0,45.9,1,accounting|auditing|sales|taxation,,Highly Suitable
31948488,finance,3891298779,Governmental Accountant,Choctaw Nation of Oklahoma,22.8,100.0,45.9,1,accounting|auditing|payroll,,Highly Suitable
18072085,finance,3889771110,Staff Accountant,Segrera Associates,22.5,100.0,45.8,1,accounting|excel,,Highly Suitable
61315605,aviation,3903486030,IT Support Specialist Level 2,AVASO Technology Solutions,22.6,100.0,45.8,1,customer_service|ms_office,,Highly Suitable
95792386,consultant,3886894439,Senior Staff Accountant,Tandym Group,22.6,100.0,45.8,1,accounting|auditing|excel|sales|taxation,,Highly Suitable
25070914,public_relations,3899519204,Publicity Assistant,FRANK PR NYC,22.5,100.0,45.8,1,social_media,,Highly Suitable
85918100,sales,3904425214,Contracts Administrator II,Alaka`ina Foundation Family of Companies,22.6,100.0,45.8,1,leadership|ms_office|negotiation,,Highly Suitable
82649935,accountant,3889766866,Vice President Finance,,22.6,100.0,45.8,1,accounting|auditing|excel|payroll|sales|taxation,,Highly Suitable
23568731,chef,3900946049,Executive Sous Chef,"Mawa's Kitchen, Aspen",22.5,100.0,45.8,1,communication,,Highly Suitable
12839152,construction,3903810515,Wireless Field Construction Manager,First Point Group,22.6,100.0,45.8,1,auditing,,Highly Suitable
23810469,digital_media,3885100261,Digital Marketing Executive,"Baytech Recovery, Inc",22.6,100.0,45.8,1,marketing|social_media,,Highly Suitable
25127518,accountant,3904368419,Staff Accountant,Fuse3 Solutions,22.5,100.0,45.8,1,accounting,,Highly Suitable
27981289,digital_media,3904091394,"Hiring-  Web & Mobile Content Specialist- Merrifield, VA",The Xela Group,22.5,100.0,45.8,1,adobe|css|html|javascript|seo,,Highly Suitable
37739183,digital_media,3902947845,Chief Development Officer,YWCA Evanston/North Shore,22.5,100.0,45.8,1,leadership|marketing|ms_office,,Highly Suitable
37640804,advocate,3905844966,RN,FirstHealth of the Carolinas,22.5,100.0,45.8,1,nursing,,Highly Suitable
19671909,arts,3898178380,Education Specialist,Education for Change Public Schools,22.4,100.0,45.7,1,communication,,Highly Suitable
16244633,arts,3906259619,Human Resources Generalist (NY+TX),MINISO USA,22.5,100.0,45.7,1,communication|ms_office|payroll|recruitment,,Highly Suitable
